_index,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,col_cob_col4,col_cob_ids4,col_cob4,col_cob_other4,col_cob14,col_cob1_other4,col_id_so,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,sampleid,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,sample_type,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
72,2020-01-15T11:37:54.770+05:30,2020-01-15T17:03:43.597+05:30,NA,NA,352155091473740,58,2,22.5503254 88.3967612 -68.30000305175781 5.0,22.5503254,88.3967612,-68.30000305,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2099,2099,2020-01-15T11:39:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2002,1,NA,0,0,NA,NA,COB2004,2,NA,4,NA,1,COB2005,88,Wood & Leather Sheet,88,Small Seat,1,COB2006,88,Hard Plastic,88,Box,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7245,4911c504-4e6c-4ade-97f4-41d2d8d23a8b,2020-01-15T11:34:23,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:41:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:43:18.000+06:30,58,2,15,NA,152,COB2005,COb2005,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,39,5,1,3,3,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 21; 1:10^2 - 2; 1:10^3 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7285,47df971e-3ce2-4bb3-a1db-963086bdb85f,2020-01-20T06:09:46,640,39,3,0,151,0.1,0.01,0.001,39,3,0,20,39,3,0.1,0.01,0,0.001,7800,2
72,2020-01-15T11:37:54.770+05:30,2020-01-15T17:03:43.597+05:30,NA,NA,352155091473740,58,2,22.5503254 88.3967612 -68.30000305175781 5.0,22.5503254,88.3967612,-68.30000305,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2099,2099,2020-01-15T11:39:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2002,1,NA,0,0,NA,NA,COB2004,2,NA,4,NA,1,COB2005,88,Wood & Leather Sheet,88,Small Seat,1,COB2006,88,Hard Plastic,88,Box,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7245,4911c504-4e6c-4ade-97f4-41d2d8d23a8b,2020-01-15T11:34:23,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:38:46.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:40:24.000+06:30,58,2,15,NA,151,COA2002,COa2002,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,56,5,1,3,10,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 44; 1:10^2 - 4; 1:10^3 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7283,bd67d7bb-b6ea-4b7a-94e9-f95510e634e3,2020-01-20T06:06:52,638,56,10,0,151,0.1,0.01,0.001,56,10,0,20,56,10,0.1,0.01,0,0.001,15600,2
75,2020-01-22T11:08:55.686+05:30,2020-01-22T17:08:36.813+05:30,NA,NA,352155091473740,58,2,22.5516195 88.3960772 -53.29999923706055 5.0,22.5516195,88.3960772,-53.29999924,5,14,144,1,0,0,0,0,0,NA,NA,NA,NA,2018,2018,2020-01-22T11:16:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPd2001,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7421,e83efe05-0342-40d9-8ed7-a2d42b9fca44,2020-01-22T11:38:44,NA,NA,NA,NA,NA,NA,FPD2001,2020-01-24T11:49:18.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020-01-24T11:55:26.000+06:30,58,2,14,144,NA,FPD2001,FPd2001,2020-01-22T13:46:00.000+06:30,2020-01-22T14:45:00.000+06:30,2020-01-22T15:15:00.000+06:30,2020-01-23T15:15:00.000+06:30,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,Red colony count: Undiluted 100ml - 2; Undiluted 10 ml - 1; 1:10^1 - 0 Volume tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,7447,920d4b4c-c974-440d-b150-3223825dda32,2020-01-24T06:18:32,673,0,0,0,144,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,2
76,2020-01-22T11:26:07.024+05:30,2020-01-22T17:08:26.675+05:30,NA,NA,352155091473740,58,2,22.5517137 88.3960723 -31.700000762939453 5.0,22.5517137,88.3960723,-31.70000076,5,14,142,0,0,1,0,0,0,NA,NA,NA,NA,2018,2018,2020-01-22T11:27:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPb2001,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7422,f18682c4-0125-470b-b387-7633adebeb87,2020-01-22T11:38:49,NA,NA,NA,NA,NA,NA,FPB2001,2020-01-24T11:52:07.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020-01-24T11:55:48.000+06:30,58,2,14,142,NA,FPB2001,FPb2001,2020-01-22T13:46:00.000+06:30,2020-01-22T14:45:00.000+06:30,2020-01-22T15:15:00.000+06:30,2020-01-23T15:15:00.000+06:30,NA,NA,NA,NA,NA,7,100,2,NA,7,10,3,3,1,6,1,3,0,NA,Red colony count: Undiluted 100ml - TDTC; Undiluted 10 ml - 46; 1:10^1 - 0 Volume tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,7448,3ee2c1cb-017f-44a4-a17f-d4d69cb72f8e,2020-01-24T06:22:12,674,998,3,0,142,100,10,0.1,998,3,0,100,998,3,100,10,0,0.1,30,2
77,2020-01-22T11:32:28.927+05:30,2020-01-22T17:08:41.435+05:30,NA,NA,352155091473740,58,2,22.5517183 88.3960433 -15.899999618530273 5.0,22.5517183,88.3960433,-15.89999962,5,14,145,0,1,0,0,0,0,NA,NA,NA,NA,2018,2018,2020-01-22T11:33:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPe2001,4 88,1,0,0,0,0,1,Lentil Stirrer (wood),1 3,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7423,a5089fdb-61a6-470a-bb18-eb1a1e0dbb2e,2020-01-22T11:38:52,NA,NA,NA,NA,NA,NA,FPE2001,2020-01-24T11:55:49.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020-01-24T11:57:23.000+06:30,58,2,14,145,NA,FPE2001,FPe2001,2020-01-22T13:46:00.000+06:30,2020-01-22T14:45:00.000+06:30,2020-01-22T15:15:00.000+06:30,2020-01-23T15:15:00.000+06:30,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,Red colony count: Undiluted 100ml - TDTC; Undiluted 10 ml - 6; 1:10^1 - 1 Volume tested 1ml,6,1,vWNdHeMtQ9ziuCJ2zngErs,7449,14d23ed6-a364-489c-8bf5-9120fda1b083,2020-01-24T06:23:47,675,0,0,0,145,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,2
78,2020-01-22T11:40:10.815+05:30,2020-01-22T17:08:21.514+05:30,NA,NA,352155091473740,58,2,22.5516938 88.3960262 -30.100000381469727 5.0,22.5516938,88.3960262,-30.10000038,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,2018,2018,2020-01-22T11:41:00.000+05:30,1,0,0,1,FPa2001,1 3,1,1,0,0,0,NA,4 5,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7424,bc4d2ffc-231d-4342-9ba1-b68cda64e316,2020-01-22T11:38:56,NA,NA,NA,NA,NA,NA,FPA2001,2020-01-24T11:57:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020-01-24T11:59:03.000+06:30,58,2,14,141,NA,FPA2001,FPa2001,2020-01-22T13:46:00.000+06:30,2020-01-22T14:45:00.000+06:30,2020-01-22T15:20:00.000+06:30,2020-01-23T15:20:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,4,5,1,3,1,1,4,1,3,0,NA,"Red colony count: 1:10^1 -11; 1:10^2 - 2; 1:10^3 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7450,a52e4dd9-17b3-4a1f-ba63-fda03caf7218,2020-01-24T06:25:26,676,4,1,0,141,0.1,0.01,0.001,4,1,0,20,4,1,0.1,0.01,0,0.001,1400,2
79,2020-01-22T11:42:43.596+05:30,2020-01-22T17:08:31.702+05:30,NA,NA,352155091473740,58,2,22.5516019 88.396004 -60.79999923706055 5.0,22.5516019,88.396004,-60.79999924,5,14,143,0,0,0,1,0,0,NA,NA,NA,NA,2018,2018,2020-01-22T11:43:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPc2001,1,1,0,0,0,NA,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vntmPzUZE9dnWTCy2cMMgv,7425,698cdb5e-b2d9-4c24-8e0a-016e5f6ac0ae,2020-01-22T11:39:00,NA,NA,NA,NA,NA,NA,FPC2001,2020-01-24T11:59:03.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020-01-24T12:00:33.000+06:30,58,2,14,143,NA,FPC2001,FPc2001,2020-01-22T13:46:00.000+06:30,2020-01-22T14:45:00.000+06:30,2020-01-22T15:20:00.000+06:30,2020-01-23T15:20:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -19; 1:10^2 - 4; 1:10^3 - 2, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7451,9639eb36-9298-4606-88be-4d0bb8c0c6e7,2020-01-24T06:27:00,677,1,0,0,143,0.1,0.01,0.001,1,0,0,20,1,0,0.1,0.01,0,0.001,200,2
81,2020-02-05T10:43:24.972+05:30,2020-02-05T14:52:23.498+05:30,NA,NA,352155091473740,58,2,22.5511202 88.3963921 -84.0 5.0,22.5511202,88.3963921,-84,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2059,2059,2020-02-05T10:45:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2003,2,NA,0,0,NA,NA,COB2007,88,Solid Plastic,2,NA,1,COB2008,88,Linen,88,Bed Cover,1,COB2009,88,Plastic,88,Toy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7722,9386a515-c6c0-44b5-8e16-a478b5fe38c1,2020-02-05T09:23:02,NA,NA,NA,NA,NA,NA,NA,2020-02-07T12:26:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020-02-07T12:27:46.000+06:30,58,2,15,NA,152,COB2009,COb2009,2020-02-05T12:30:00.000+06:30,2020-02-05T14:45:00.000+06:30,2020-02-05T15:30:00.000+06:30,2020-02-06T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -0; 1:10^2 - 0; 1:10^3 - 0, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7759,4046a881-9077-4c61-8af0-8baf930b247b,2020-02-07T06:54:00,716,1,0,0,151,0.1,0.01,0.001,1,0,0,20,1,0,0.1,0.01,0,0.001,200,2
81,2020-02-05T10:43:24.972+05:30,2020-02-05T14:52:23.498+05:30,NA,NA,352155091473740,58,2,22.5511202 88.3963921 -84.0 5.0,22.5511202,88.3963921,-84,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2059,2059,2020-02-05T10:45:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2003,2,NA,0,0,NA,NA,COB2007,88,Solid Plastic,2,NA,1,COB2008,88,Linen,88,Bed Cover,1,COB2009,88,Plastic,88,Toy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7722,9386a515-c6c0-44b5-8e16-a478b5fe38c1,2020-02-05T09:23:02,NA,NA,NA,NA,NA,NA,NA,2020-02-07T12:20:55.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020-02-07T12:23:13.000+06:30,58,2,15,NA,152,COB2007,COb2007,2020-02-05T12:30:00.000+06:30,2020-02-05T14:45:00.000+06:30,2020-02-05T15:30:00.000+06:30,2020-02-06T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 70; 1:10^2 - 8; 1:10^3 - 6, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7757,d90412a9-ef68-4003-ae1b-e95411b8f63d,2020-02-07T06:49:25,714,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,2
81,2020-02-05T10:43:24.972+05:30,2020-02-05T14:52:23.498+05:30,NA,NA,352155091473740,58,2,22.5511202 88.3963921 -84.0 5.0,22.5511202,88.3963921,-84,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2059,2059,2020-02-05T10:45:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2003,2,NA,0,0,NA,NA,COB2007,88,Solid Plastic,2,NA,1,COB2008,88,Linen,88,Bed Cover,1,COB2009,88,Plastic,88,Toy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7722,9386a515-c6c0-44b5-8e16-a478b5fe38c1,2020-02-05T09:23:02,NA,NA,NA,NA,NA,NA,NA,2020-02-07T12:23:13.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020-02-07T12:26:05.000+06:30,58,2,15,NA,152,COB2008,COb2008,2020-02-05T12:30:00.000+06:30,2020-02-05T14:45:00.000+06:30,2020-02-05T15:30:00.000+06:30,2020-02-06T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -TNTC; 1:10^2 - 36; 1:10^3 - 5, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7758,3ce2a8b4-91df-47b5-a5ca-3c918ceb299a,2020-02-07T06:52:19,715,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,2
81,2020-02-05T10:43:24.972+05:30,2020-02-05T14:52:23.498+05:30,NA,NA,352155091473740,58,2,22.5511202 88.3963921 -84.0 5.0,22.5511202,88.3963921,-84,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2059,2059,2020-02-05T10:45:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2003,2,NA,0,0,NA,NA,COB2007,88,Solid Plastic,2,NA,1,COB2008,88,Linen,88,Bed Cover,1,COB2009,88,Plastic,88,Toy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7722,9386a515-c6c0-44b5-8e16-a478b5fe38c1,2020-02-05T09:23:02,NA,NA,NA,NA,NA,NA,NA,2020-02-07T12:18:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020-02-07T12:20:55.000+06:30,58,2,15,NA,151,COA2003,COa2003,2020-02-05T12:30:00.000+06:30,2020-02-05T14:45:00.000+06:30,2020-02-05T15:30:00.000+06:30,2020-02-06T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,9,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - TNTC; 1:10^2 - 144; 1:10^3 - 12, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7756,776be2ea-6d32-4365-9248-b17240ddcc01,2020-02-07T06:47:07,713,9,0,0,151,0.1,0.01,0.001,9,0,0,20,9,0,0.1,0.01,0,0.001,1800,2
84,2020-02-05T11:17:42.598+05:30,2020-02-05T14:52:29.679+05:30,NA,NA,352155091473740,58,2,22.5509691 88.3971344 -61.099998474121094 5.0,22.5509691,88.3971344,-61.09999847,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2071,2071,2020-02-05T11:19:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2004,2,NA,1,0,NA,NA,COB2010,2,NA,88,Small sitting stool,1,COB2011,3,NA,4,NA,1,COB2012,88,Hard Plastic,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7725,db61348c-ebb1-4f07-a329-87d2ab6ea625,2020-02-05T09:23:14,NA,NA,NA,NA,NA,NA,NA,2020-02-07T12:31:52.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/07 00:00:00,2020-02-07T12:33:26.000+06:30,58,2,15,NA,152,COB2010,COb2010,2020-02-05T12:30:00.000+06:30,2020-02-05T14:45:00.000+06:30,2020-02-05T15:30:00.000+06:30,2020-02-06T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,6,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -92; 1:10^2 - 14; 1:10^3 - 2, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7762,fcdc3ea4-b5f2-4044-957d-5b3b0c52d7c7,2020-02-07T06:59:38,719,6,0,0,151,0.1,0.01,0.001,6,0,0,20,6,0,0.1,0.01,0,0.001,1200,2
