"number","formid","form.barcode","form.sampleid_no_match","form.study_type","form.p_location","form.t_location","form.s_location","form.ec_th","form.ev_way","form.ev_way_deviceID","form.neighbor","form.swab_surface","form.swab_surface_other","form..uiVersion","openrosa_headers.HTTP_X_OPENROSA_VERSION","date_header","auth_context.doc_type","auth_context.domain","form.collector_id","auth_context.user_id","X_rev","computed_modified_on_","form.meta.location..xmlns","form.ev_notes","auth_context.authenticated","form..type","initial_processing_complete","form.sample_weight","path","domain","completed_time","username","received_on","caseid","case_name","col_neigh","col_p_type_ch","col_UID"
392,"1ff55d48-6686-4be5-a94f-41026486c2aa",387,,,,,,"12:18:00.000Z",387,"WRI3","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-c42fc13851aafdb6aa453ccecb2332cd",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 12:20:43","bnbboye","2016-06-20 13:29:20",,,305,,"03_07_0387"
393,"2073fd5a-111b-4a0b-a322-431dfa80f29f",866,,,,,,"10:56:00.000Z",0,,"Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-026b42847a90cbb2938f49a57ed8bd48",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/8222e881d8b4104aed559936036ff9b4/","sp-accra","2016-03-22 11:01:21","test","2016-03-23 08:49:55",,,301,,"03_03_0866"
394,"18b9ff9f-4088-4e0c-8a9e-01ba93965e7f",686,,,,,,"10:40:00.000Z",686,"WRI 3","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-0ee5e7193bb80a96628069e6ec791250",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-21 10:42:53","mchrisk","2016-04-21 10:42:58",,,302,"Green pepper","03_02_0686"
395,"2171da5b-aab8-4faf-a8e8-df413a37a73b",397,,,,,,"10:35:00.000Z",397,"WRI 3","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-c3e693e6e9db8c657b227384ca9fce8e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-23 10:37:08","rkuddy","2016-06-23 10:39:00",,,304,,"03_08_0397"
396,"21da65c9-40a3-40bf-a188-3385839b9ef6",287,,,,,,"11:56:00.000Z",287,"WRI 15","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-6244573df9adaa671cabbd508074dde0",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-06 11:57:29","mchrisk","2016-06-06 11:57:38",,,305,"Red pepper","03_02_0287"
398,"e550584e-70ac-4762-95df-d39a2a3e9653",594,,,,,,"11:08:00.000Z",594,"WRI 3","Kokomlemle",3,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-43c4c7611335844bb1c38117b4538ca0",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-20 11:09:08","rkuddy","2016-07-21 14:15:45",,,303,,"03_07_0594"
399,"e0d04ab4-d8c4-4856-be9c-373a50248a90",449,,"S",,,23,"11:34:00.000Z",449,"WRI4","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-f57ebecb440e2f76ea0e79718e204d74",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-29 11:36:58","mchrisk","2016-07-04 09:40:49",,,304,,"03_01_0449"
400,"eab1b5b0-7966-46b0-ba6b-a0b6b9f8d1b3",830,,"S",,,1,"09:22:00.000Z",0,,"Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-04a2a931cd098e3aa6c6edc7ad31aa82",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/8222e881d8b4104aed559936036ff9b4/","sp-accra","2016-03-24 09:27:38","test","2016-03-24 09:27:42",,,301,,"03_01_0830"
401,"d7bfc5b2-8223-409d-9282-cd2fc9df09e2",845,,,,,,"10:45:00.000Z",4,"spigen","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-9ecf22aab4e10269ef1fe3de2aa014c1",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-29 10:46:01","test","2016-06-03 16:49:26",,,301,,"03_08_0845"
402,"dc30b7fe-690e-45a9-82c2-663145bf6864",403,,,,,,"10:43:00.000Z",403,"WRI 2","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-99d22be897bf3804956ab4c1a1eebc08",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 10:45:03","rkuddy","2016-06-20 10:46:55",,,305,,"03_07_0403"
403,"ecf17aa4-df3f-4375-9b28-a0877496b5cb",148,,,,,,"10:31:00.000Z",148,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-ebca42df8c0cf88e19d3679fa70bf0b4",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-05 10:32:59","mchrisk","2016-05-05 15:12:00",,,302,,"03_04_0148"
404,"fbf918d8-15e0-4378-a1a2-2fcba86b166d",548,,"S",,,14,"13:30:00.000Z",548,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-c6cb0946a7aee371cc82978137afc3b5",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-18 13:32:32","rkuddy","2016-07-18 13:32:39",,,303,,"03_01_0548"
405,"f72500dd-c144-455e-bfde-6f6cf4335712",320,,"S",,,10,"12:08:00.000Z",10,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-8d173c35693fefa21f1d54b9c36e981e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-13 12:09:59","rkuddy","2016-06-13 12:11:50",,,305,,"03_01_0320"
407,"50a9300e-2781-4428-9a33-dc9f9f67ffe3",560,,"T",,1,,"12:38:00.000Z",560,"WRI 0","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-9da36851c70098019427d59ac5240e3c",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-19 12:41:24","mchrisk","2016-07-19 12:41:54",,,303,,"03_01_0560"
408,"ff1eea30-8b40-4e03-82eb-11035a427691",235,,"S",,,11,"09:45:00.000Z",235,"WRI","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-c02f548d050f4ee0752c35afea84ed06",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-17 20:50:55","rkuddy","2016-05-17 09:51:32",,,302,,"03_01_0235"
409,"ff505d38-d36c-499e-94a4-5bf4d1bd4a2b",344,,"S",,,15,"13:01:00.000Z",15,"WRI 15","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-35b32dd64158b388dd5e0aabc39ee3b8",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-13 13:04:49","mchrisk","2016-06-13 13:04:59",,,305,,"03_01_0344"
410,"ffc718f8-4ad0-43ff-9d1e-556acfac47f3",122,,,,,,"11:44:00.000Z",122,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-432d580f31ac7ca3c3c2b44d6ec95755",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 11:50:31","cafrimpong","2016-06-03 17:10:43",,,302,,"03_03_0122"
411,"fd8de803-a169-4423-b946-9d7a25ee4d30",268,,,,,,"11:39:00.000Z",268,"WRI2","Adabraka",88,"public school latrine",1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-6e2a25566447b0ec8a3394c8b3336a90",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-08 11:43:02","bnbboye","2016-06-08 11:44:54",,,305,,"03_07_0268"
412,"0004e480-b25b-4464-af40-071738cb41d0",783,,,,,,"11:19:00.000Z",48,"03","Shiabu",88,"Public laterine, box seat",1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-fc245ac13b86e81cf1a09d60462bc32a",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-31 11:21:24","test","2016-06-03 16:52:40",,,301,,"03_07_0783"
413,"00c4a061-12f6-4ba0-ac41-195ce25d2fa6",436,,,,,,"13:08:00.000Z",436,"WRI 3","Ringway",88,"Public laterine, laterine wall",1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-f647b7db680a061726d6db171ad839b5",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-23 13:10:42","cafrimpong","2016-06-23 13:10:48",,,304,,"03_07_0436"
415,"6a65175d-c8a5-4e74-8d3f-8c604a921f54",117,,,,,,"11:52:00.000Z",117,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-d275605223a38710abca57638a73b47c",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 22:58:30","rkuddy","2016-05-04 11:59:14",,,302,,"03_03_0117"
416,"69285c88-c58a-49e7-a90d-9f64c3952755",807,,,,,,"10:52:00.000Z",22,"Sp09","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-c9099bab08d983a0c4022e6d2228e029",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-30 10:53:39","test","2016-06-03 16:51:14",,,301,"Pepper","03_02_0807"
417,"6c33712e-bde5-452e-8bbc-196b12a6084f",566,,,,,,"13:00:00.000Z",566,"WRI 4","Kokomlemle",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-e90a83bf7e27aafa1ba5c303e22b6696",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-20 12:02:54","mchrisk","2016-07-21 14:12:16",,,303,,"03_07_0566"
418,"6d35612b-301c-4a59-b2a3-ff8dc762dc10",875,,,,,,"11:10:00.000Z",0,,"Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-2f3c4628c3d822512c6de57a1917781f",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/8222e881d8b4104aed559936036ff9b4/","sp-accra","2016-03-21 11:18:02","test","2016-03-23 08:49:17",,,301,,"03_03_0875"
419,"703180af-b410-47ba-a6b3-a3e4565c892a",534,,"S",,,5,"11:12:00.000Z",534,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-b913e4a64c4d86a5f2db3036d547a07a",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-18 11:14:52","rkuddy","2016-07-18 11:14:59",,,303,,"03_01_0534"
420,"774a381d-126e-4747-a9d4-d878c482ff5c",519,,,,,,"13:22:00.000Z",519,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-79dc167ac8de2cfb0e60497394c375a3",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-04 13:26:21","rkuddy","2016-07-04 13:28:34",,,303,,"03_03_0519"
421,"77f47c97-7736-4ba7-adc8-01c033b631ff",336,,,,,,"10:08:00.000Z",336,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-52457a5d4646ec21331debe1c0d80a56",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-16 10:10:51","rkuddy","2016-06-16 10:12:41",,,305,,"03_06_0336"
422,"781812ec-fc8a-4495-a67b-6d128a112574",573,,,,,,"11:09:00.000Z",573,"WRI 5","Kokomlemle",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-f90280cae1629d377c41df47cd6f311a",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-20 11:11:43","cafrimpong","2016-07-21 10:04:09",,,303,,"03_07_0573"
423,"6f1b49e8-1fe1-456b-aed6-12ff43e16c02",125,,,,,,"12:48:00.000Z",125,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-5d0daa142208aa6e41a4c940d1b5dec9",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 12:58:13","cafrimpong","2016-06-03 17:11:01",,,302,,"03_03_0125"
424,"75db23f6-3d86-4a2e-a35f-c51448a855d4",199,,,,,,"09:47:00.000Z",199,"WRI 2","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-6ef3223e029deef4cf07c0b70e47e2b1",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-11 20:49:19","rkuddy","2016-05-11 09:50:00",,,302,,"03_08_0199"
425,"6e2433fa-fb6f-41df-a72d-8e1682f608a1",768,,,,,,"11:37:00.000Z",2215,"WRI 2","Chorkor",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-9505c8c9c92b658246f976f37edce66b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-27 22:39:51","rkuddy","2016-04-27 11:40:34",,,302,,"03_07_0768"
426,"6a37ae43-8b4b-4c24-b69e-efc8857c1806",186,,,,,,"11:01:00.000Z",186,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-9ad0d46c9c1bbbfa85684b5f6636bdb5",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-11 11:03:39","cafrimpong","2016-06-03 17:12:27",,,302,,"03_08_0186"
427,"802e5972-dc7e-4e24-914d-4195574db114",221,,"P",1,,,"09:53:00.000Z",15,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-29a542ad175139977ec9189ead7a8aec",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-18 09:54:59","mchrisk","2016-05-18 09:55:04",,,302,,"03_01_0221"
428,"820be6d5-a824-4ece-b978-35eaf49ffcf0",142,,,,,,"09:37:00.000Z",142,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-4eaf343d87ff9a10792405a2c9a95232",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-05 09:39:43","mchrisk","2016-05-05 15:11:39",,,302,,"03_04_0142"
429,"858cfa78-28b5-4980-adda-d94fe2f1550c",276,,"S",,,6,"11:16:00.000Z",6,"WRI 2","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-791e20a68f6a22dbc4cea6c84c55f2bd",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-13 11:17:44","rkuddy","2016-06-13 11:19:35",,,305,,"03_01_0276"
430,"836b039a-c397-48e4-b059-5abb64bfe554",555,,"S",,,16,"14:20:00.000Z",555,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-33b2bdc0b083f986b206284e76f6c50f",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-18 14:22:27","rkuddy","2016-07-18 14:22:35",,,303,,"03_01_0555"
431,"7dcfad34-8ef2-4d15-93c2-04864c07ef99",373,,,,,,"11:06:00.000Z",373,"WRI3","Adabraka",2,,1,1,,"AuthContext","sp-accra",,"3b74088468b9017329b42841ed7918fe","2-a2de40a38d34a2b5d27e8c33e5e6e121",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/b0c6c9eed07efd4152b520f29308a973/","sp-accra","2016-06-17 11:11:53","bnbboye","2016-06-17 11:11:57",,,305,,"03_07_0373"
432,"7ba4ed10-c8ef-4849-b3d4-003225146e98",541,,,,,,"10:40:00.000Z",541,"WRI 0","Ringway",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-39e2bec9b6173cb050261c366495f107",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-08 10:43:16","cafrimpong","2016-07-08 11:33:27",,,304,,"03_07_0541"
433,"8a2065a6-9b2b-46e7-97fd-876c0e25923c",715,,,,,,"12:06:00.000Z",8110,"WRI 3","Chorkor",2,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-cd9c8dd79bf419c44511c739a436d73b",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-26 11:13:20","cafrimpong","2016-04-26 11:13:24",,,302,,"03_07_0715"
434,"8c42883a-a918-421f-832a-eb6cae64894b",855,,,,,,"11:57:00.000Z",10,"spigen","Shiabu",,,1,1,,"AuthContext","sp-accra",,"702302b8962eebee5431382bb1d96c4f","2-d40ae93c4753f7144468f166db424471",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-03-29 11:59:21","test","2016-06-03 16:50:21",,,301,,"03_08_0855"
435,"80f6f0b9-d8cc-4ca8-9d8c-2376426c6b63",678,,,,,,"10:54:00.000Z",8114,"WRI 15","Chorkor",3,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-72f0ea8cf94178edea244397a403b99e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-28 11:06:20","mchrisk","2016-05-03 10:28:54",,,302,,"03_07_0678"
436,"7efb384e-a6bf-4884-a8c2-4066db0b7b5b",111,,,,,,"10:23:00.000Z",111,"WRI 15","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-d7a8d74914aa3ee7da64f5752c7831e5",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-04 10:29:45","cafrimpong","2016-06-03 17:10:17",,,302,,"03_03_0111"
437,"7f3ed5d0-6636-4638-9ac6-19441584d70a",196,,,,,,"10:26:00.000Z",196,"WRI 2","Chorkor",88,"public latrine wall",1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-6da9a782b0420d99c4318ad4449c6bd6",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-10 21:29:04","rkuddy","2016-05-10 10:29:42",,,302,,"03_07_0196"
438,"7d69ef18-c2a5-42ca-83df-5944d68cdb8b",533,,"S",,,4,"10:51:00.000Z",533,"WRI 3","Kokomlemle",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-a2dfc51991efdc8a17e5c8142bda22f3",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-07-18 10:53:35","rkuddy","2016-07-18 10:53:41",,,303,,"03_01_0533"
439,"869971b8-1ae1-43de-a8c1-ea6a4e622b61",293,,,,,,"11:15:00.000Z",293,"WRI 15","Adabraka",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-34e0010741832baa2e324c32f022881e",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-07 11:17:34","mchrisk","2016-06-07 14:05:21",,,305,,"03_03_0293"
440,"5b2e1a7a-d121-4107-8aaa-a1a151b96ec4",407,,,,,,"11:47:00.000Z",407,"WRI 2","Adabraka",3,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-d5cc1baeaa1a8bb7e53430094609a53a",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-20 11:48:28","rkuddy","2016-06-20 11:50:19",,,305,,"03_07_0407"
441,"5cddfade-1a5a-4c08-aec9-74f05000287a",178,,,,,,"09:23:00.000Z",178,"WRI 2","Chorkor",88,"public latrine",1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-0d8e7b24ba9eea7dc340588b07bc4d49",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-10 20:26:10","rkuddy","2016-05-10 09:26:46",,,302,,"03_07_0178"
442,"5de6fa88-e32b-4db0-8bbc-64d281d564c3",476,,"S",,,5,"11:55:00.000Z",476,"WRI 4","Ringway",,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef332b","2-a0a2533d4ffc4c94726ce7ca096c2273",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-06-27 11:59:11","mchrisk","2016-06-27 11:59:18",,,304,,"03_01_0476"
443,"591d3857-dd62-40e1-a56f-40016cc56461",211,,"S",,,7,"09:52:00.000Z",211,"WRI 5","Chorkor",,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-9001ef58b4f1cf1a2385fbebbd35b144",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-05-12 09:54:57","cafrimpong","2016-06-03 17:13:04",,,302,,"03_01_0211"
444,"65247fcd-6e23-453e-ad84-93c8bb7101d6",702,,,,,,"10:38:00.000Z",227,"WRI 2","Chorkor",2,,1,1,,"AuthContext","sp-accra",,"111ad04bb56a5f5971ef4b54b0ef353f","2-c1c888d58e1ed680ed9cb2bbceb9b448",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-26 10:41:45","rkuddy","2016-04-26 10:41:50",,,302,,"03_07_0702"
445,"65903bd7-3b6f-437f-8a35-7c7387b22e0f",713,,,,,,"11:19:00.000Z",818,"WRI 3","Chorkor",1,,1,1,,"AuthContext","sp-accra",,"94fbda39e376b90446a3f0b822ce5078","2-e53ec4f56ee93bc2a8b81933df134ce2",,"http://commcarehq.org/xforms",,TRUE,"sample_collection_a",TRUE,,"/a/sp-accra/receiver/secure/c57756fe14ae8f1ff8165fe9a5610cdb/","sp-accra","2016-04-26 10:21:01","cafrimpong","2016-04-26 10:21:06",,,302,,"03_07_0713"
