sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_free,col_bw_cl_total,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_type_other,col_p_num_note,col_p_num,col_dw_group,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_group,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_da_type,col_da_type_other,col_o_type,col_o_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
10,SF1005,2019/05/28 07:05:41,2019/05/28 10:29:30,NA,NA,352155091473740,58,1,SF1005,2019/05/28 07:06:00,22.5535785 88.3978338 -60.400001525878906 5.0,22.5535785,88.3978338,-60.4000015258789,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Cut fruits,Biplab Jash,0,vCBEYpWiADaf9jeVAqWewv,2994,114ce445-08fc-4ae4-9d90-036af1c497e7,2019/05/28 10:31:00,45,2019/06/05 00:19:46,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:32:58,58,1,NA,NA,SF1005,2019/05/28 20:42:00,2019/05/28 21:30:00,2019/05/28 22:25:00,2019/05/29 22:25:00,NA,135,NA,NA,NA,7,10,2,NA,7,1,1,NA,1,6,1,3,9,NA,"RED COLONIES FOUND 85, 55 AND 0, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3079,ce7290cb-dd33-4a93-b243-006ea1c73b9a,2019/06/04 12:03:20,53,998,999,9,10,1,0.1,998,999,9,1215,998,999,10,1,9,0.1,109350,1
10,SF1006,2019/05/28 09:58:53,2019/05/28 10:30:02,NA,NA,352155091473740,58,1,SF1006,2019/05/28 10:00:00,22.5535186 88.3972298 -19.799999237060547 5.0,22.5535186,88.3972298,-19.7999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Somnath Sarkar,0,vCBEYpWiADaf9jeVAqWewv,2995,7f29a4b5-6392-4132-a178-f0c175242bff,2019/05/28 10:31:03,46,2019/06/05 05:30:50,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 05:43:04,58,1,NA,NA,SF1006,2019/05/28 09:33:00,2019/05/29 04:30:00,2019/05/29 05:55:00,2019/05/30 05:55:00,NA,250,NA,NA,NA,7,10,2,NA,7,1,2,NA,1,6,1,3,32,NA,"PANI PURI SAMPLE. BLUE COLONY AT 1:100 DIL (1ML)-2, NO RED COLONIES FOUND AT ANY DILUTIONS.","1,4",0,vGuxuKRNcJh7oUGHdmQvJP,3081,a6d45719-3352-4602-9d2c-233742c1558b,2019/06/05 06:43:21,55,998,998,32,10,1,0.1,998,998,32,2250,998,998,10,1,32,0.1,720000,1
10,SF1007,2019/06/04 07:28:55,2019/06/04 10:37:28,NA,NA,352155091473740,58,1,SF1007,2019/06/04 07:30:00,22.5535632 88.3990572 -27.700000762939453 5.0,22.5535632,88.3990572,-27.7000007629394,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cut fruits,NA,NA,NA,NA,NA,NA,Suvankar Mandal,0,vCBEYpWiADaf9jeVAqWewv,3062,a980498e-d328-4808-869b-bb40893c29a5,2019/06/04 10:38:48,59,2019/06/19 22:40:30,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 23:36:52,58,1,NA,NA,SF1007,2019/06/04 21:30:00,2019/06/04 21:40:00,2019/06/04 22:40:00,2019/06/05 22:40:00,NA,150,NA,NA,NA,7,10,3,2,7,1,3,0,1,6,1,3,0,NA,"CUT PIECES OF WATERMELON, WEIGHT WAS 150 GM. FOR 1:100 DIL (1 ML) NO BLUE COLONY FOUND. THE OBSERVATION FOR RED COLONIES WERE TDTC, 47, 13 AND 1, RESPECTIVELY.",3,0,vGuxuKRNcJh7oUGHdmQvJP,3174,671362c0-96bf-4567-ac77-289d59f96aba,2019/06/19 11:07:14,71,2,0,0,10,1,0.1,2,0,0,1350,2,0,10,1,0,0.1,270,1
10,SF1008,2019/06/04 10:16:21,2019/06/04 10:37:51,NA,NA,352155091473740,58,1,SF1008,2019/06/04 10:19:00,22.5526713 88.397331 -31.299999237060547 5.0,22.5526713,88.397331,-31.2999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Buddhadeb Samaddar,0,vCBEYpWiADaf9jeVAqWewv,3063,23b2c2cf-afae-4b69-b30d-71956feacc11,2019/06/04 10:38:51,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10,SF1009,2019/07/24 08:11:55,2019/07/24 11:34:15,NA,NA,352155091473740,58,1,SF1009,2019/07/24 08:12:00,22.5535205 88.3972171 -65.0 5.0,22.5535205,88.3972171,-65,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Suvankar Mandal,1,vJC2q6zdixcwQpj5tcNsoV,3608,830d913e-69c5-470f-9f67-8d879be12c0f,2019/07/24 11:33:19,67,2019/07/26 18:22:12,subscriberid not found,simserial not found,enketo.sanipath.org:SnPnsLr2hWdrImgk,2019/07/26 00:00:00,2019/07/26 18:30:07,58,1,NA,NA,SF1009,2019/07/24 21:15:00,2019/07/24 22:00:00,2019/07/24 23:30:00,2019/07/25 23:30:00,NA,255,NA,NA,NA,7,10,3,2,7,1,3,0,1,6,1,3,0,NA,"SAMPLE TYPE -PINEAPPLE,BLUE COLONY(10^2=0), RED COLONY(10ml=73,1mL=5,10^1=4,10^2=0)",3,0,vGuxuKRNcJh7oUGHdmQvJP,3642,9d63b4cb-e1ea-4740-b78b-54d4d654a46b,2019/07/26 06:00:36,93,2,0,0,10,1,0.1,2,0,0,2295,2,0,10,1,0,0.1,459,1
10,SF1010,2019/07/24 10:32:00,2019/07/24 11:34:23,NA,NA,352155091473740,58,1,SF1010,2019/07/24 10:32:00,22.5536762 88.39836 -30.799999237060547 5.0,22.5536762,88.39836,-30.7999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Debabrata Maity,1,vJC2q6zdixcwQpj5tcNsoV,3609,3793a45d-63dd-4878-b7e9-9de5c784a89e,2019/07/24 11:33:21,68,2019/07/26 18:30:08,subscriberid not found,simserial not found,enketo.sanipath.org:SnPnsLr2hWdrImgk,2019/07/26 00:00:00,2019/07/26 18:39:15,58,1,NA,NA,SF1010,2019/07/24 23:40:00,2019/07/25 00:00:00,2019/07/25 00:40:00,2019/07/26 00:40:00,NA,200,NA,NA,NA,7,10,2,NA,7,1,2,NA,1,6,1,3,2,NA,"SAMPLE TYPE- PANIPURI,BLUE COLONY (1ml=SMASHED,10^2=1),RED COLONY(10ml=TNTC,1ml=52,10^1=38,10^2=3)",4,0,vGuxuKRNcJh7oUGHdmQvJP,3643,5e79ae74-e1ef-4998-9af0-bf5cabda9750,2019/07/26 06:09:44,94,998,998,2,10,1,0.1,998,998,2,1800,998,998,10,1,2,0.1,36000,1
10,SF1011,2019/08/29 07:25:57,2019/08/29 08:45:12,NA,NA,352155091473740,58,1,SF1011,2019/08/29 07:28:00,22.5536168 88.3978769 -37.900001525878906 5.0,22.5536168,88.3978769,-37.9000015258789,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Sample collected by ashis saha,Suvankar Mandal,1,vUmJbr8NFmqNo58UvPQcTV,4033,0316888a-6e76-4396-b520-0e54c75adf63,2019/08/29 08:45:33,102,2019/09/11 18:06:12,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 18:19:47,58,1,NA,NA,SF1011,2019/08/29 07:52:00,2019/08/29 09:20:00,2019/08/29 11:15:00,2019/08/30 11:15:00,NA,148,NA,NA,NA,7,10,1,NA,7,1,3,3,1,6,1,3,0,NA,"SAMPLE TYPE-GUAVA CUT FRUIT, BLUE COLONY(10^2=0),RED COLONY(10ml=TNTC,1ml=88,10^1=26,10^2=0)",4,0,vGuxuKRNcJh7oUGHdmQvJP,4083,9635ab02-d2b5-4095-9b1b-868bdc32626d,2019/09/12 07:17:25,178,999,3,0,10,1,0.1,999,3,0,1332,999,3,10,1,0,0.1,3996,1
10,SF1012,2019/08/29 07:55:28,2019/08/29 08:45:21,NA,NA,352155091473740,58,1,SF1012,2019/08/29 07:56:00,22.5533444 88.3972372 -57.099998474121094 4.5,22.5533444,88.3972372,-57.099998474121,4.5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Biplab Jash,1,vUmJbr8NFmqNo58UvPQcTV,4035,6aa40333-c3c0-4a41-bfca-4565508e8ac1,2019/08/29 08:45:35,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10,SF1013,2019/09/04 07:30:50,2019/09/04 11:09:34,NA,NA,352155091473740,58,1,SF1013,2019/09/04 07:31:00,22.5535553 88.3981236 -39.20000076293945 5.0,22.5535553,88.3981236,-39.2000007629394,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Somnath Sarkar",Suvankar Mandal,0,vUmJbr8NFmqNo58UvPQcTV,4060,45fbe52e-c1a7-4192-bd66-9219de15fa8e,2019/09/04 11:09:35,115,2019/09/12 22:19:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/13 00:00:00,2019/09/12 22:25:30,58,1,NA,NA,SF1013,2019/09/04 08:25:00,2019/09/04 08:40:00,2019/09/04 11:00:00,2019/09/05 11:00:00,NA,221.8,NA,NA,NA,7,1,2,NA,6,1,3,1,1,5,1,3,0,NA,"SAPLE TYPE -(GAUVA+PINE APPLE) CUT FRUIT,RED COLONY(1ml=TDTC,10^1=TNTC,10^2=200)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4122,fe60db27-34f4-43d4-b694-12fe96c2f1d7,2019/09/13 11:23:08,211,998,1,0,1,0.1,0.01,998,1,0,1996.2,998,1,1,0.1,0,0.01,19962,1
10,SF1014,2019/09/04 10:26:24,2019/09/04 11:09:41,NA,NA,352155091473740,58,1,SF1014,2019/09/04 10:27:00,22.5532201 88.3971988 -42.0 5.0,22.5532201,88.3971988,-42,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, collected by Somnath Sarkar",0,vUmJbr8NFmqNo58UvPQcTV,4065,95a706f0-9651-4daa-bfde-047c9474542c,2019/09/04 11:09:49,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
10,SF2001,2020/01/22 06:59:18,2020/01/22 11:38:04,NA,NA,352155091473740,58,2,SF2001,2020/01/22 07:00:00,22.5508483 88.3963961 -42.79999923706055 5.0,22.5508483,88.3963961,-42.7999992370605,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Pakora (Chicken),NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,0,vUmJbr8NFmqNo58UvPQcTV,7429,7e44c720-b62c-4f90-83eb-201d00c16bdc,2020/01/22 11:39:13,140,2020/01/24 05:35:24,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/24 00:00:00,2020/01/24 05:37:20,58,2,NA,NA,SF2001,2020/01/22 08:15:00,2020/01/22 09:00:00,2020/01/22 09:00:00,2020/01/23 09:00:00,NA,105,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -0; 1:10^2 - 0; 1:10^3 - 0, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7455,c91052dd-8b9d-4e3d-a351-eec8385ff465,2020/01/24 06:33:44,681,0,0,0,0.1,0.01,0.001,0,0,0,945,0,0,0.1,0.01,0,0.001,4725,2
10,SF2001OLD,2019/05/07 08:26:26,2019/05/13 10:07:29,NA,NA,352155091473740,58,2,SF2001old,2019/05/07 08:27:00,22.5514256 88.3959025 -69.5 4.5,22.5514256,88.3959025,-69.5,4.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Chanamasla,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2778,81800d0a-47cc-45bd-9875-3fe85341cad7,2019/05/13 10:07:37,10,2019/05/13 23:18:17,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/13 00:00:00,2019/05/13 23:28:09,58,2,NA,NA,SF2001old,2019/05/07 21:26:00,2019/05/07 22:00:00,2019/05/07 22:10:00,2019/05/08 22:30:00,NA,120,NA,NA,NA,7,1,3,0,6,1,3,0,1,5,1,3,0,NA,SAMPLE WT WAS APPROXIMATELY 120 G. THE RED COLONIES COUNT WAS 'TNTC' FOR EACH CASE.,"1,4",0,vGuxuKRNcJh7oUGHdmQvJP,2802,7dfc5926-6ff8-493d-8ec2-3cf5f5b878a4,2019/05/13 10:58:28,9,0,0,0,1,0.1,0.01,0,0,0,1080,0,0,1,0.1,0,0.01,540,2
10,SF2002,2020/02/11 05:46:22,2020/02/11 08:54:30,NA,NA,352155091473740,58,2,SF2002,2020/02/11 05:47:00,22.5504309 88.3970895 -44.900001525878906 4.5,22.5504309,88.3970895,-44.9000015258789,4.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Puri Sabji,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Debabrata Maity,0,vUmJbr8NFmqNo58UvPQcTV,7841,05141473-19ba-4e98-8f3d-6612c11a3882,2020/02/11 08:54:52,150,2020/02/20 05:24:10,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 05:33:09,58,2,NA,NA,SF2002,2020/02/11 05:53:00,2020/02/11 08:30:00,2020/02/11 11:15:00,2020/02/12 11:15:00,NA,25,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 0; 1:10^2 - 0; 1:10^3 - 0, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8106,7b6df7bc-e727-479d-b898-e1555fd7f621,2020/02/20 06:22:27,764,0,0,0,0.1,0.01,0.001,0,0,0,225,0,0,0.1,0.01,0,0.001,1125,2
10,SF2003,2020/02/25 08:31:31,2020/02/26 09:24:44,NA,NA,352155091473740,58,2,SF2003,2020/02/25 08:31:00,22.5505051 88.3969294 -53.20000076293945 5.0,22.5505051,88.3969294,-53.2000007629394,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Chowmin,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Debabrata Maity,1,vUmJbr8NFmqNo58UvPQcTV,8329,86f1a9ac-79c5-4132-84c4-a26e9bd74c5a,2020/02/26 09:27:05,158,2020/03/16 04:56:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 04:58:12,58,2,NA,NA,SF2003,2020/02/25 08:15:00,2020/02/25 08:30:00,2020/02/25 09:15:00,2020/02/26 09:15:00,NA,109,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 6; 1:10^2 - 3; 1:10^3 - 0, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8732,903b1588-95f8-486e-a3fe-2e8a51ae0bbb,2020/03/16 05:53:48,862,0,0,0,0.1,0.01,0.001,0,0,0,981,0,0,0.1,0.01,0,0.001,4905,2
10,SF2004,2020/03/16 04:17:03,2020/03/16 11:45:51,NA,NA,352155091473740,58,2,SF2004,2020/03/16 04:17:00,22.5495081 88.3968522 -57.5 5.0,22.5495081,88.3968522,-57.5,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Puri & sabji,NA,NA,NA,NA,NA,Sample collected by Buddhadeb,Abhijit,0,vbPSTZSrVFcUL4XdGCBGwn,8793,04f45592-ea00-4598-b243-c3ae46d5ee48,2020/03/16 11:46:21,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
99,FB1002,2019/06/25 06:12:53,2019/06/25 09:09:55,NA,NA,352155090281144,57,1,FB1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,NA,vJC2q6zdixcwQpj5tcNsoV,3251,ec09bfb3-9d2d-448b-8b96-bbd8b00660dc,2019/06/25 09:10:10,61,2019/06/19 20:49:47,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 20:57:02,57,1,NA,NA,FB1002,2019/06/03 19:30:00,2019/06/03 21:00:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,NA,NA,7,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO LUE OR RED COLONIES FOUND FOR 10 ml AND 100 ml APPLICATION OF SAMPLES.,4,0,vGuxuKRNcJh7oUGHdmQvJP,3153,94b7a983-fba2-490a-ad0b-88f8dbeb60e9,2019/06/19 08:27:25,63,0,NA,NA,10,NA,NA,0,NA,NA,100,NA,NA,NA,NA,NA,NA,0,1
99,FB1002A,2019/06/03 06:59:04,2019/06/03 07:58:00,NA,NA,352155091473740,58,1,FB1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Debabrata Maity,NA,vCBEYpWiADaf9jeVAqWewv,3043,51869573-f5de-468a-8106-b10e9e3401df,2019/06/03 07:59:10,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1
99,FB1003,2019/06/27 08:05:15,2019/06/27 11:43:19,NA,NA,352155090281144,58,1,FB1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,NA,vJC2q6zdixcwQpj5tcNsoV,3303,f7640a09-86e5-410c-aa95-911497c92fe1,2019/06/27 11:44:57,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1
