lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2019/12/09 19:30:51,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:31:59,33,1,98,NA,NA,NCEC68A,NCEC68,2019/12/05 20:15:00,2019/12/05 21:45:00,2019/12/05 22:15:00,2019/12/06 22:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony count: Undiluted Vol tested 100ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,6041,0503195c-8325-4a79-99cf-4ce22b17a96e,2019/12/09 06:59:03,534
2019/12/09 19:31:59,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:34:11,59,1,11,NA,NA,PLC1115,PLc1115,2019/12/06 21:04:00,2019/12/06 21:45:00,2019/12/06 22:15:00,2019/12/07 22:15:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 2; 1:10^5 - 1; 1:10^6 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,6042,70c4525a-cf0c-4b5d-b4d3-2db7c854148e,2019/12/09 07:01:16,535
2019/12/09 19:34:12,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:35:35,59,1,99,NA,NA,FB1186,FB1186,2019/12/06 21:04:00,2019/12/06 21:30:00,2019/12/06 22:00:00,2019/12/07 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1115, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6043,11a635c1-6974-42b6-96ad-a0de07bf2c2d,2019/12/09 07:02:39,536
2019/12/09 19:35:35,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:38:54,59,1,11,NA,NA,PLC1116,PLc1116,2019/12/06 21:04:00,2019/12/06 21:45:00,2019/12/06 22:15:00,2019/12/07 22:15:00,NA,NA,NA,NA,NA,3,1,2,NA,2,1,2,NA,1,1,1,3,200,NA,"Red colony count: 1:10^4 -TDTC; 1:10^5 - TDTC; 1:10^6 - 65, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,6044,f2dd3d4c-f388-4555-afe0-a509093868cc,2019/12/09 07:05:58,537
2019/12/09 19:38:54,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:40:14,59,1,99,NA,NA,FB1187,FB1187,2019/12/06 21:04:00,2019/12/06 21:30:00,2019/12/06 22:00:00,2019/12/07 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1116, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6045,eb0a8656-e520-4242-884c-8ef10e87cb7b,2019/12/09 07:07:18,538
2019/12/09 19:40:14,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:42:12,59,1,11,NA,NA,PLC1114,PLc1114,2019/12/06 21:04:00,2019/12/06 21:45:00,2019/12/06 22:15:00,2019/12/07 22:15:00,NA,NA,NA,NA,NA,3,1,3,85,2,1,3,5,1,1,1,3,2,NA,"Red colony count: 1:10^4 -28; 1:10^5 - 7; 1:10^6 - 1, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,6046,5508a12e-b20a-425a-98bc-5deec56784a4,2019/12/09 07:09:16,539
2019/12/09 19:42:12,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:43:28,59,1,99,NA,NA,FB1185,FB1185,2019/12/06 21:04:00,2019/12/06 21:30:00,2019/12/06 22:00:00,2019/12/07 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1114, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6047,f983d05b-adf9-447d-a86c-5cd030f99e32,2019/12/09 07:10:32,540
2019/12/09 19:43:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:45:17,59,1,11,NA,NA,PLC1117,PLc1117,2019/12/06 21:04:00,2019/12/06 21:45:00,2019/12/06 22:15:00,2019/12/07 22:15:00,NA,NA,NA,NA,NA,3,1,3,34,2,1,3,3,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 27; 1:10^5 - 4; 1:10^6 - 1, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,6048,2e2a5fa7-faf9-4c48-ab51-33b3503a518c,2019/12/09 07:12:22,541
2019/12/09 19:45:18,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/09 00:00:00,2019/12/09 19:46:49,59,1,99,NA,NA,FB1188,FB1188,2019/12/06 21:04:00,2019/12/06 21:30:00,2019/12/06 22:00:00,2019/12/07 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1117, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,6049,dd901521-83f0-40e8-8782-31b2a0335143,2019/12/09 07:13:53,542
2019/12/12 18:51:54,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 18:53:27,33,1,98,NA,NA,NCEC69,NCEC69,2019/12/06 21:04:00,2019/12/06 21:30:00,2019/12/06 22:00:00,2019/12/07 22:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,6213,c5109e59-19a8-4c51-9d01-a2124477e689,2019/12/12 06:20:28,543
2019/12/12 18:53:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 18:57:14,58,1,11,NA,NA,PLC1118,PLc1118,2019/12/09 21:20:00,2019/12/09 22:00:00,2019/12/09 22:48:00,2019/12/10 22:48:00,NA,NA,NA,NA,NA,3,1,3,1,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 4; 1:10^5 - 0; 1:10^6 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6214,44182287-2cd3-47ea-ae81-c8be1df9c7d3,2019/12/12 06:24:16,544
2019/12/12 18:57:14,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 18:58:40,58,1,99,NA,NA,FB1189,FB1189,2019/12/09 21:20:00,2019/12/09 21:40:00,2019/12/09 21:55:00,2019/12/10 21:55:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1118, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6215,cee3cd76-be83-4e68-a4ce-a578117721b7,2019/12/12 06:25:40,545
2019/12/12 18:58:40,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:00:17,59,1,11,NA,NA,PLC1119,PLc1119,2019/12/09 21:20:00,2019/12/09 22:00:00,2019/12/09 22:48:00,2019/12/10 22:48:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,36,1,1,1,3,8,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - 123; 1:10^6 - 30, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6216,f727ce5d-27c5-4ebe-b076-a072c8949c8c,2019/12/12 06:27:22,546
2019/12/12 19:00:17,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:01:27,59,1,99,NA,NA,FB1190,FB1190,2019/12/09 21:20:00,2019/12/09 21:40:00,2019/12/09 21:55:00,2019/12/10 21:55:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1119, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6217,cc872e5f-a303-442a-88c2-19e461a0d16d,2019/12/12 06:28:28,547
2019/12/12 19:01:27,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:03:09,59,1,11,NA,NA,PLC1120,PLc1120,2019/12/09 21:20:00,2019/12/09 22:00:00,2019/12/09 22:48:00,2019/12/10 22:48:00,NA,NA,NA,NA,NA,3,1,3,1,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 - 0; 1:10^5 - 0; 1:10^6 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6218,1326490c-debb-4d54-aa84-61999239ab8e,2019/12/12 06:30:09,548
2019/12/12 19:03:09,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:04:25,59,1,99,NA,NA,FB1191,FB1191,2019/12/09 21:20:00,2019/12/09 21:40:00,2019/12/09 21:55:00,2019/12/10 21:55:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1120, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6219,1fe24af6-900f-4da0-9220-4c657e977ead,2019/12/12 06:31:26,549
2019/12/12 19:04:25,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:06:17,59,1,11,NA,NA,PLC1121,PLc1121,2019/12/09 21:20:00,2019/12/09 22:00:00,2019/12/09 22:48:00,2019/12/10 22:48:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,75,1,1,1,3,45,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - 129; 1:10^6 - 85, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6220,03ed87fc-ce40-4c14-9c6a-1f73553caa07,2019/12/12 06:33:18,550
2019/12/12 19:06:17,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:07:21,59,1,99,NA,NA,FB1192,FB1192,2019/12/09 21:20:00,2019/12/09 21:40:00,2019/12/09 21:55:00,2019/12/10 21:55:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1121, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6221,18a83de0-d71e-455e-b8f5-0ebe9d362f16,2019/12/12 06:34:21,551
2019/12/12 19:07:21,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:08:19,33,1,98,NA,NA,NCEC70,NCEC70,2019/12/09 21:20:00,2019/12/09 21:40:00,2019/12/09 21:55:00,2019/12/10 21:55:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,6222,c926ed57-4605-4d3e-8ffd-9a4d5912452c,2019/12/12 06:35:19,552
2019/12/12 19:08:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:09:55,57,1,99,NA,NA,FB1197,FB1197,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1130, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6223,773021f4-b562-48b5-91cb-2b4b987ca356,2019/12/12 06:36:59,553
2019/12/12 19:09:55,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:10:56,55,1,99,NA,NA,FB1198,FB1198,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with MO1131, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6224,b9f58729-f1a1-4a60-966c-ef340eee1660,2019/12/12 06:37:58,554
2019/12/12 19:10:57,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:12:30,59,1,11,NA,NA,PLC8122,PLc8122,2019/12/10 19:59:00,2019/12/10 21:20:00,2019/12/10 22:10:00,2019/12/11 22:00:00,NA,NA,NA,NA,NA,3,1,3,69,2,1,3,6,1,1,1,3,2,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - 68; 1:10^6 - 46, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6225,ac330e29-3efd-4e49-86f5-08469cd99562,2019/12/12 06:39:31,555
2019/12/12 19:12:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:13:58,59,1,99,NA,NA,FB1193,FB1193,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1122, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6226,98e897b1-f3f2-49f2-bcf3-1c448f821c48,2019/12/12 06:41:00,556
2019/12/12 19:13:59,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:15:29,59,1,11,NA,NA,PLC8123,PLc8123,2019/12/10 19:59:00,2019/12/10 21:20:00,2019/12/10 22:10:00,2019/12/11 22:00:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,128,1,1,1,3,6,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - TNTC; 1:10^6 - 75, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6227,fc936e3a-e5ae-44e7-8ffa-fa30c415a506,2019/12/12 06:42:30,557
2019/12/12 19:15:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:16:48,59,1,99,NA,NA,FB1194,FB1194,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1123, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6228,15d4a69b-ef50-49cc-a8f4-f71a90735458,2019/12/12 06:43:50,558
2019/12/12 19:16:49,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:18:24,59,1,11,NA,NA,PLC1124,PLc1124,2019/12/10 19:59:00,2019/12/10 21:20:00,2019/12/10 22:10:00,2019/12/11 22:00:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,3,1,1,1,3,3,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - 52; 1:10^6 - 5, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6229,b1b847e5-b87a-41d1-af12-529f895fed92,2019/12/12 06:45:25,559
2019/12/12 19:18:24,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:19:37,59,1,99,NA,NA,FB1195,FB1195,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1124, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6230,db6469fe-c359-4afa-8560-95776646f2b8,2019/12/12 06:46:38,560
2019/12/12 19:19:37,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:20:55,59,1,11,NA,NA,PLC1125,PLc1125,2019/12/10 19:59:00,2019/12/10 21:20:00,2019/12/10 22:10:00,2019/12/11 22:00:00,NA,NA,NA,NA,NA,3,1,3,78,2,1,3,6,1,1,1,3,1,NA,"Red colony count: 1:10^4 -110; 1:10^5 - 15; 1:10^6 - 2, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6231,3004eb21-4d42-483b-95fd-9075a079b11a,2019/12/12 06:47:57,561
2019/12/12 19:20:55,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:21:54,59,1,99,NA,NA,FB1196,FB1196,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1125, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6232,01022080-a709-4dc6-9c2e-9f5d080a9830,2019/12/12 06:48:56,562
2019/12/12 19:21:54,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/12 00:00:00,2019/12/12 19:23:49,33,1,98,NA,NA,NCEC71,NCEC71,2019/12/10 19:59:00,2019/12/10 21:00:00,2019/12/10 21:30:00,2019/12/11 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,6233,0fcbeea5-4aeb-4360-88e1-7cddbb13e58c,2019/12/12 06:50:51,563
2019/12/16 17:49:53,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 17:53:01,59,1,16,NA,NA,UF1011,UF1011,2019/12/11 20:01:00,2019/12/11 21:42:00,2019/12/11 21:55:00,2019/12/12 22:00:00,NA,NA,NA,NA,NA,4,1,3,52,3,1,3,16,1,2,1,3,0,NA,"Blue Colony Count: 1:10^6 - 00 vol tested 1ml, Red colony count: 1:10^3 - TNTC 1:10^4 -102; 1:10^5 - 11; 1:10^6 - 01, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6319,3cb352ce-4715-412a-ae46-1a1e143c65dd,2019/12/16 05:19:59,564
2019/12/16 17:53:01,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 17:54:15,33,1,98,NA,NA,NCEC72,NCEC72,2019/12/11 20:01:00,2019/12/11 21:00:00,2019/12/11 21:30:00,2019/12/12 21:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,6320,ea383d5c-0144-42ff-97b4-bf252473dd55,2019/12/16 05:21:13,565
2019/12/16 17:54:15,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 17:58:46,58,1,11,NA,NA,PLC1126,PLc1126,2019/12/12 21:15:00,2019/12/12 22:00:00,2019/12/12 22:40:00,2019/12/13 22:40:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 -04; 1:10^5 - 01; 1:10^6 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6321,834777a5-589f-4f42-a654-5a3a52389bc4,2019/12/16 05:25:42,566
2019/12/16 17:58:46,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:18:49,58,1,99,NA,NA,FB1201,FB1201,2019/12/12 21:15:00,2019/12/12 21:25:00,2019/12/12 21:45:00,2019/12/13 21:45:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1126, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6322,601bbfe0-9252-4a1f-8054-49e79ba12710,2019/12/16 05:45:46,567
2019/12/16 18:18:49,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:20:31,59,1,11,NA,NA,PLC1127,PLc1127,2019/12/12 21:15:00,2019/12/12 22:00:00,2019/12/12 22:40:00,2019/12/13 22:40:00,NA,NA,NA,NA,NA,3,1,3,89,2,1,3,8,1,1,1,3,3,NA,"Red colony count: 1:10^4 -TNTC; 1:10^5 - 50; 1:10^6 - 05, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6323,9153d438-1e40-4c44-8700-77e3a2d0b33e,2019/12/16 05:47:29,568
2019/12/16 18:20:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:21:39,59,1,99,NA,NA,FB1202,FB1202,2019/12/12 21:15:00,2019/12/12 21:25:00,2019/12/12 21:45:00,2019/12/13 21:45:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1202, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6324,381f8b6b-a057-4c5f-bc90-4ab8aadf4bc9,2019/12/16 05:48:36,569
2019/12/16 18:21:40,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:23:12,59,1,11,NA,NA,PLC1128,PLc1128,2019/12/12 21:15:00,2019/12/12 22:00:00,2019/12/12 22:40:00,2019/12/13 22:40:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,30,1,1,1,3,0,NA,"Red colony count: 1:10^4 - TNTC; 1:10^5 - 42; 1:10^6 - 11, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6325,66be41e4-74bc-4c6a-8e6e-a252ac42b03a,2019/12/16 05:50:08,570
2019/12/16 18:23:12,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:24:15,59,1,99,NA,NA,FB1203,FB1203,2019/12/12 21:15:00,2019/12/12 21:25:00,2019/12/12 21:45:00,2019/12/13 21:45:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1128, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6326,941ba389-d55f-4fda-a1f9-54d15036b1ae,2019/12/16 05:51:12,571
2019/12/16 18:24:15,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:25:43,59,1,11,NA,NA,PLC1129,PLc1129,2019/12/12 21:15:00,2019/12/12 22:00:00,2019/12/12 22:40:00,2019/12/13 22:40:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,31,1,1,1,3,3,NA,"Red colony count: 1:10^4 -TNTC; 1:10^5 - 52; 1:10^6 - 06, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6327,d19dc2d6-72af-4e77-922e-62bf2a8f253d,2019/12/16 05:52:41,572
2019/12/16 18:25:43,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:26:48,59,1,99,NA,NA,FB1204,FB1204,2019/12/12 21:15:00,2019/12/12 21:25:00,2019/12/12 21:45:00,2019/12/13 21:45:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1129, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6328,d2358917-178b-4d56-ba5d-9bc22f328644,2019/12/16 05:53:44,573
2019/12/16 18:26:48,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:28:08,59,1,11,NA,NA,PLC1130,PLC1130,2019/12/12 21:15:00,2019/12/12 22:00:00,2019/12/12 22:40:00,2019/12/13 22:40:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,31,1,1,1,3,11,NA,"Red colony count: 1:10^4 - 68; 1:10^5 - 6; 1:10^6 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,6329,61c50387-4af9-48f5-a491-08103e4454ed,2019/12/16 05:55:06,574
2019/12/16 18:28:09,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/16 00:00:00,2019/12/16 18:29:18,59,1,99,NA,NA,FB1205,FB1205,2019/12/12 21:15:00,2019/12/12 21:25:00,2019/12/12 21:45:00,2019/12/13 21:45:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample with PLc1130, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,6330,7afbe0cc-314d-48bc-a1c8-8da168f80d37,2019/12/16 05:56:16,575
